SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
418507,0,Cash loans,F,N,Y,0,112500.0,351792.0,17055.0,252000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.025164,31.16,4.0,-11254.0,-1697,,1,1,0,1,0,0,Sales staff,2.0,2,2,MONDAY,10,0,0,0,0,0,0,Trade: type 7,,0.1032559847667544,0.5298898341969072,0.0155,0.0286,0.9647,0.5172,0.0113,0.0,0.069,0.0833,0.125,0.0159,0.0126,0.0192,0.0,0.0,0.0158,0.0296,0.9647,0.5361,0.0115,0.0,0.069,0.0833,0.125,0.0163,0.0138,0.02,0.0,0.0,0.0156,0.0286,0.9647,0.5237,0.0114,0.0,0.069,0.0833,0.125,0.0162,0.0128,0.0196,0.0,0.0,reg oper account,block of flats,0.0213,"Stone, brick",No,0.0,0.0,0.0,0.0,-520.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
418648,0,Cash loans,M,N,N,0,103500.0,1288350.0,37800.0,1125000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164,58.9,0.44,-7918.0,-3980,,1,1,0,1,0,0,Security staff,2.0,2,2,FRIDAY,8,0,1,1,0,1,1,Security,0.5999059041991165,0.4243673318833682,0.7544061731797895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0
418939,0,Cash loans,F,N,Y,0,81000.0,302206.5,13441.5,229500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.014464,62.62,,-2951.0,-4229,,1,0,0,1,1,0,,1.0,2,2,FRIDAY,5,0,0,0,0,0,0,XNA,,0.5089666308944126,0.6263042766749393,0.0928,0.109,0.9866,0.8164,0.0343,0.0,0.2069,0.1667,0.0417,0.0858,0.0,0.0885,0.0,0.0,0.0945,0.1131,0.9866,0.8236,0.0346,0.0,0.2069,0.1667,0.0417,0.0878,0.0,0.0923,0.0,0.0,0.0937,0.109,0.9866,0.8189,0.0345,0.0,0.2069,0.1667,0.0417,0.0873,0.0,0.0901,0.0,0.0,reg oper account,block of flats,0.0721,Panel,No,1.0,0.0,1.0,0.0,-644.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0
419368,0,Cash loans,M,Y,Y,0,126000.0,540000.0,22828.5,540000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,40.58,7.2,-7421.0,-4623,2.0,1,1,0,1,0,0,Laborers,2.0,2,2,SATURDAY,12,0,0,0,0,0,0,Industry: type 7,,0.6146244097431657,0.6058362647264226,0.0134,0.0,0.9732,0.6328,0.0003,0.0,0.0345,0.0833,0.125,0.0139,0.0109,0.0112,0.0,0.0,0.0137,0.0,0.9732,0.6472,0.0003,0.0,0.0345,0.0833,0.125,0.0142,0.0119,0.0116,0.0,0.0,0.0135,0.0,0.9732,0.6377,0.0003,0.0,0.0345,0.0833,0.125,0.0141,0.0111,0.0114,0.0,0.0,reg oper account,block of flats,0.0088,"Stone, brick",No,1.0,0.0,1.0,0.0,-709.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,1.0
419702,0,Cash loans,M,Y,N,0,189000.0,675000.0,24799.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.014464,29.18,4.48,-4176.0,-3187,14.0,1,1,1,1,0,0,Laborers,2.0,2,2,THURSDAY,7,0,0,0,0,1,1,Transport: type 2,,0.6026134118597403,0.7544061731797895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1333.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0
419971,0,Cash loans,M,Y,Y,1,157500.0,463284.0,31090.5,382500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.072508,53.22,7.06,-4317.0,-2961,2.0,1,1,0,1,1,0,Drivers,3.0,1,1,WEDNESDAY,11,0,1,1,0,0,0,Business Entity Type 1,,0.7369314055859689,,0.1732,0.0796,0.9811,0.7416,0.0818,0.24,0.1207,0.3958,0.4375,0.0224,0.1412,0.1268,0.0,0.0004,0.0756,0.052,0.9811,0.7517,0.0373,0.0806,0.069,0.3333,0.375,0.0117,0.0661,0.0467,0.0,0.0001,0.1749,0.0796,0.9811,0.7451,0.0823,0.24,0.1207,0.3958,0.4375,0.0228,0.1437,0.1291,0.0,0.0004,reg oper account,block of flats,0.2335,Panel,No,0.0,0.0,0.0,0.0,-723.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
420051,0,Cash loans,F,N,N,0,202500.0,659610.0,19417.5,472500.0,Family,Pensioner,Secondary / secondary special,Separated,House / apartment,0.019101,56.62,,-7620.0,-3958,,1,0,0,1,0,0,,1.0,2,2,MONDAY,14,0,0,0,0,0,0,XNA,,0.4289248412515598,0.5709165417729987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1463.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
420222,0,Cash loans,F,N,Y,2,112500.0,261000.0,15898.5,261000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,33.76,9.5,-1281.0,-4479,,1,1,0,1,0,1,Secretaries,4.0,3,3,TUESDAY,7,0,0,0,0,0,0,Other,0.260418677804101,0.4677047531464013,0.5779691187553125,0.1031,0.0974,0.9801,0.728,0.0118,0.0,0.2069,0.1667,0.2083,0.1415,0.0841,0.0946,0.0,0.0,0.105,0.101,0.9801,0.7387,0.0119,0.0,0.2069,0.1667,0.2083,0.1448,0.0918,0.0986,0.0,0.0,0.1041,0.0974,0.9801,0.7316,0.0119,0.0,0.2069,0.1667,0.2083,0.144,0.0855,0.0963,0.0,0.0,reg oper account,block of flats,0.0809,Panel,No,0.0,0.0,0.0,0.0,-78.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,3.0,1.0
420240,0,Cash loans,F,N,N,0,157500.0,675000.0,21906.0,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.035792,45.99,12.67,-3710.0,-315,,1,1,1,1,0,0,Sales staff,1.0,2,2,TUESDAY,16,0,0,0,1,1,0,Other,0.5325942180644008,0.7358106936410778,0.5154953751603267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1764.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
420369,0,Cash loans,M,Y,Y,0,315000.0,284400.0,16456.5,225000.0,Family,Commercial associate,Higher education,Married,House / apartment,0.035792,59.31,1.51,-153.0,-2651,16.0,1,1,0,1,1,0,Managers,2.0,2,2,WEDNESDAY,11,0,1,1,0,1,1,Construction,0.3393273005394717,0.2622583692422573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-457.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
421065,0,Cash loans,F,N,N,0,103500.0,675000.0,21775.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.019101,38.02,1.17,-3208.0,-5089,,1,1,1,1,0,0,Sales staff,1.0,2,2,SATURDAY,16,0,0,0,1,1,0,Self-employed,0.2447429532571846,0.6418422509183533,0.3170317785834444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2597.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
421211,0,Cash loans,F,N,N,0,202500.0,1078200.0,28570.5,900000.0,Unaccompanied,Commercial associate,Higher education,Married,With parents,0.006629,27.13,1.48,-118.0,-1476,,1,1,0,1,0,0,,2.0,2,2,SUNDAY,5,0,0,0,0,0,0,Business Entity Type 3,,0.3217067204064131,0.5136937663039473,0.2366,0.0,0.9995,,,0.0,0.2759,0.1667,,0.0885,,0.2273,,0.1047,0.188,0.0,0.9995,,,0.0,0.2069,0.1667,,0.0,,0.1819,,0.1082,0.2389,0.0,0.9995,,,0.0,0.2759,0.1667,,0.09,,0.2314,,0.1069,,block of flats,0.1596,Monolithic,No,4.0,0.0,4.0,0.0,-103.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
421326,0,Cash loans,F,N,N,1,292500.0,407965.5,27261.0,369000.0,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.01885,33.14,11.1,-5434.0,-3787,,1,1,1,1,0,0,,3.0,2,2,FRIDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.6289679833078797,0.6917375833030349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-390.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
421327,0,Cash loans,M,N,Y,1,157500.0,1040985.0,30568.5,909000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.031329,39.69,7.26,-2598.0,-4594,,1,1,0,1,0,0,Laborers,3.0,2,2,THURSDAY,14,0,0,0,0,1,1,Business Entity Type 1,,0.3708848680275265,0.5262949398096192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
421739,0,Cash loans,F,N,N,0,270000.0,706410.0,68944.5,679500.0,Unaccompanied,Pensioner,Lower secondary,Widow,Municipal apartment,0.010032,64.24,,-9221.0,-4412,,1,0,0,1,0,0,,1.0,2,2,THURSDAY,9,0,0,0,0,0,0,XNA,0.7529451464187877,0.1298264630848971,0.7713615919194317,0.0694,0.066,0.9871,0.8232,0.0227,0.0264,0.1148,0.2358,0.2775,0.0605,0.056,0.0653,0.0025,0.0338,0.063,0.0656,0.9866,0.8236,0.0206,0.0,0.1379,0.1667,0.2083,0.0356,0.0551,0.0552,0.0039,0.0,0.0635,0.0652,0.9866,0.8189,0.0235,0.0,0.1379,0.1667,0.2083,0.0718,0.0513,0.0548,0.0039,0.0012,reg oper account,block of flats,0.0416,Panel,No,0.0,0.0,0.0,0.0,-814.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
421772,0,Cash loans,M,Y,Y,0,135000.0,787131.0,26145.0,679500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.009334,50.5,21.8,-6703.0,-1969,17.0,1,1,0,1,0,0,Drivers,2.0,2,2,SATURDAY,10,0,0,0,0,0,0,Business Entity Type 2,0.3766239450065021,0.6564286448848661,0.3523399726917038,0.1206,0.0685,0.9886,0.8436,0.0188,0.12,0.1034,0.3333,0.375,0.0,0.0983,0.1114,0.0,0.0,0.1229,0.071,0.9886,0.8497,0.019,0.1208,0.1034,0.3333,0.375,0.0,0.1074,0.1161,0.0,0.0,0.1218,0.0685,0.9886,0.8457,0.0189,0.12,0.1034,0.3333,0.375,0.0,0.1,0.1134,0.0,0.0,reg oper account,block of flats,0.0508,Panel,No,6.0,0.0,6.0,0.0,-2340.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
422286,0,Cash loans,F,Y,Y,1,90000.0,298512.0,16798.5,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,36.79,8.6,-6089.0,-4304,16.0,1,1,1,1,1,0,Sales staff,3.0,2,2,THURSDAY,10,0,0,0,0,0,0,Self-employed,,0.2631435910213423,0.7394117535524816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,5.0,1.0,-2742.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
422457,0,Cash loans,F,N,Y,0,225000.0,601470.0,25614.0,450000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.018634,57.66,,-9174.0,-4592,,1,0,0,1,0,0,,2.0,2,2,FRIDAY,10,0,0,0,0,0,0,XNA,0.6551771237425087,0.0218473909752259,0.3185955240537633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1553.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
423362,0,Cash loans,F,N,N,0,270000.0,454500.0,21190.5,454500.0,Family,State servant,Incomplete higher,Married,House / apartment,0.018801,31.39,1.35,-2852.0,-2893,,1,1,1,1,0,0,,2.0,2,2,TUESDAY,9,0,0,0,0,0,0,Medicine,,0.6597891488535972,0.6212263380626669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
423684,0,Cash loans,F,N,Y,1,67500.0,364896.0,22050.0,315000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.035792,40.84,0.34,-1827.0,-1827,,1,1,1,1,0,0,Low-skill Laborers,3.0,2,2,TUESDAY,13,0,0,0,0,1,1,Industry: type 3,0.6102072237837305,0.2516463552023175,0.213966852261798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-307.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
423731,0,Cash loans,M,Y,Y,0,225000.0,1687266.0,64395.0,1575000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.072508,47.48,0.3,-121.0,-895,13.0,1,1,1,1,1,1,Laborers,2.0,1,1,THURSDAY,10,0,0,0,0,0,0,Government,0.3034299203027902,0.7483688364977737,,0.1979,0.0983,0.9786,0.7076,0.0295,0.32,0.1379,0.4583,0.5,0.0,0.1601,0.1901,0.0058,0.0066,0.2017,0.0992,0.9786,0.7190000000000001,0.0297,0.3222,0.1379,0.4583,0.5,0.0,0.1745,0.1972,0.0039,0.0023,0.1999,0.0983,0.9786,0.7115,0.0297,0.32,0.1379,0.4583,0.5,0.0,0.1629,0.1935,0.0058,0.0067,,terraced house,0.1506,"Stone, brick",No,0.0,0.0,0.0,0.0,-456.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
423920,0,Cash loans,F,N,N,2,81000.0,215640.0,17419.5,180000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.019101,41.04,21.13,-4923.0,-4940,,1,1,0,1,0,0,Core staff,3.0,2,2,THURSDAY,14,0,0,0,0,1,1,Government,,0.5914553926460933,0.4812493411434029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-782.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
424408,0,Cash loans,M,N,Y,0,180000.0,675000.0,37822.5,675000.0,Unaccompanied,State servant,Higher education,Single / not married,House / apartment,0.010556,29.79,1.24,-513.0,-1405,,1,1,0,1,0,1,,1.0,3,3,SATURDAY,15,0,0,0,0,1,1,Government,0.6750525982300696,0.5359664977049521,0.6347055309763198,0.1392,0.1478,0.9985,0.9796,0.0431,0.12,0.1034,0.3333,0.0417,0.1404,0.111,0.1946,0.0116,0.0065,0.1418,0.1534,0.9985,0.9804,0.0435,0.1208,0.1034,0.3333,0.0417,0.1437,0.1212,0.2028,0.0117,0.0069,0.1405,0.1478,0.9985,0.9799,0.0433,0.12,0.1034,0.3333,0.0417,0.1429,0.1129,0.1981,0.0116,0.0066,reg oper account,block of flats,0.178,Block,No,2.0,0.0,2.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
425050,0,Cash loans,F,N,N,0,67500.0,254700.0,15709.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.04622,60.01,,-12520.0,-4162,,1,0,0,1,0,0,,2.0,1,1,MONDAY,10,0,0,0,0,0,0,XNA,,0.7055750887984773,,,,0.9796,,,,0.1379,0.1667,,,,,,,,,0.9796,,,,0.1379,0.1667,,,,,,,,,0.9796,,,,0.1379,0.1667,,,,,,,,block of flats,0.0578,"Stone, brick",No,22.0,0.0,22.0,0.0,-755.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
425082,0,Cash loans,F,N,Y,2,270000.0,1262583.0,37044.0,1102500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018634,32.61,7.22,-545.0,-4263,,1,1,1,1,0,0,Core staff,4.0,2,2,TUESDAY,17,0,0,0,0,0,0,Industry: type 3,0.5432610243117886,0.5384727660216198,0.7062051096536562,0.0711,0.0593,0.9811,0.7416,0.022,0.0,0.1379,0.1667,0.125,0.0559,0.0563,0.057,0.0077,0.0161,0.063,0.0512,0.9762,0.6864,0.0077,0.0,0.1034,0.1667,0.0417,0.0484,0.0514,0.0439,0.0,0.0,0.0718,0.0593,0.9811,0.7451,0.0221,0.0,0.1379,0.1667,0.125,0.0569,0.0573,0.058,0.0078,0.0164,org spec account,block of flats,0.0565,"Stone, brick",No,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0
425145,0,Cash loans,F,Y,Y,0,144000.0,508495.5,34249.5,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0060079999999999,63.77,20.05,-5097.0,-4038,0.0,1,1,0,1,0,0,Laborers,2.0,2,2,TUESDAY,13,0,0,0,0,0,0,Transport: type 4,,0.490752950667041,0.4118485559242397,0.1113,0.1096,0.9881,0.8368,0.0539,0.12,0.1034,0.3333,0.375,0.0821,0.0908,0.1151,0.0,0.0,0.1134,0.1137,0.9881,0.8432,0.0543,0.1208,0.1034,0.3333,0.375,0.084,0.0992,0.12,0.0,0.0,0.1124,0.1096,0.9881,0.8390000000000001,0.0542,0.12,0.1034,0.3333,0.375,0.0835,0.0923,0.1172,0.0,0.0,,block of flats,0.12,Panel,No,1.0,1.0,1.0,1.0,-181.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,4.0
425259,0,Cash loans,F,N,Y,2,40500.0,343800.0,13090.5,225000.0,Unaccompanied,Working,Lower secondary,Separated,With parents,0.0145199999999999,34.65,3.07,-5465.0,-2852,,1,1,1,1,0,0,Laborers,3.0,2,2,SATURDAY,6,0,0,0,0,0,0,Self-employed,,0.2318881971357951,0.3556387169923543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-1652.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
425664,0,Cash loans,F,N,Y,1,67500.0,450000.0,17095.5,450000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.0228,44.12,2.36,-8843.0,-4092,,1,1,0,1,0,0,,3.0,2,2,MONDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.6505153355363964,0.6714690632315883,,0.0557,0.0393,0.9866,0.8164,0.0133,0.08,0.069,0.3333,0.0417,0.0358,0.0454,0.068,0.0,0.0,0.0567,0.0408,0.9866,0.8236,0.0134,0.0806,0.069,0.3333,0.0417,0.0366,0.0496,0.0708,0.0,0.0,0.0562,0.0393,0.9866,0.8189,0.0134,0.08,0.069,0.3333,0.0417,0.0364,0.0462,0.0692,0.0,0.0,not specified,block of flats,0.0535,Panel,No,0.0,0.0,0.0,0.0,-1868.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
426218,0,Cash loans,F,Y,N,0,202500.0,675000.0,19071.0,675000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.032561,58.81,0.69,-2886.0,-4861,10.0,1,1,1,1,1,0,,2.0,1,1,FRIDAY,17,0,0,0,0,0,0,Other,0.9277454225584408,0.7495283183787624,,0.1443,0.0203,0.9916,0.8844,0.049,0.16,0.069,0.6458,0.5417,0.0042,0.116,0.1472,0.0077,0.0608,0.0914,0.0,0.9911,0.8824,0.0102,0.0806,0.0345,0.625,0.5417,0.0,0.079,0.0887,0.0039,0.027,0.1457,0.0203,0.9916,0.8859,0.0493,0.16,0.069,0.6458,0.5417,0.0043,0.118,0.1499,0.0078,0.0621,reg oper account,block of flats,0.2336,"Stone, brick",No,0.0,0.0,0.0,0.0,-3198.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
426445,0,Cash loans,M,Y,Y,2,405000.0,545040.0,43191.0,450000.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.020713,36.03,7.88,-2433.0,-4730,8.0,1,1,0,1,0,0,,4.0,3,1,MONDAY,7,0,0,0,0,0,0,Business Entity Type 2,0.6341266568880672,0.4685595689138781,0.1997705696341145,0.1454,0.1321,0.9861,0.8096,0.0423,0.16,0.1379,0.3333,0.375,0.0976,0.1177,0.1701,0.0039,0.006,0.1103,0.1088,0.9861,0.8171,0.0325,0.1208,0.1034,0.3333,0.375,0.0624,0.0955,0.1395,0.0039,0.0064,0.1468,0.1321,0.9861,0.8121,0.0426,0.16,0.1379,0.3333,0.375,0.0993,0.1197,0.1731,0.0039,0.0062,reg oper account,block of flats,0.1922,Panel,No,0.0,0.0,0.0,0.0,-1692.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
427037,0,Cash loans,F,N,Y,0,157500.0,225000.0,21582.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.028663,23.05,1.53,-3135.0,-1106,,1,1,1,1,0,0,Sales staff,1.0,2,2,THURSDAY,16,1,1,0,1,1,0,Trade: type 2,,0.0294710693657727,0.2151824041847538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0
